Country,Year,Sector,Site,Station,Reef.zone,benthic_name,benthic_code,cover,Latitude,Longitude,Organization,Period,Source,site.id
Tanzania,1996,NA,Zanzibar,Kwale,NA,Coral,HC,29,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1996NAZanzibarKwaleNAPre
Tanzania,1996,NA,Zanzibar,Kwale,NA,Soft coral,SC,2,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1996NAZanzibarKwaleNAPre
Tanzania,1996,NA,Zanzibar,Kwale,NA,Spongy,SPG,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1996NAZanzibarKwaleNAPre
Tanzania,1997,NA,Zanzibar,Bawe,NA,Algae-coralline,ACOR,2,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarBaweNAPre
Tanzania,1997,NA,Zanzibar,Bawe,NA,Algae-macro/fleshy,AMAC,0,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarBaweNAPre
Tanzania,1997,NA,Zanzibar,Bawe,NA,Bare substrate,BS,29,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarBaweNAPre
Tanzania,1997,NA,Zanzibar,Bawe,NA,Dead Standing coral,DC,13,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarBaweNAPre
Tanzania,1997,NA,Zanzibar,Bawe,NA,Coral,HC,53,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarBaweNAPre
Tanzania,1997,NA,Zanzibar,Bawe,NA,Soft coral,SC,0,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarBaweNAPre
Tanzania,1997,NA,Zanzibar,Bawe,NA,Spongy,SPG,0,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarBaweNAPre
Tanzania,1997,NA,Zanzibar,Changuu,NA,Algae-coralline,ACOR,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChanguuNAPre
Tanzania,1997,NA,Zanzibar,Changuu,NA,Algae-macro/fleshy,AMAC,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChanguuNAPre
Tanzania,1997,NA,Zanzibar,Changuu,NA,Bare substrate,BS,38,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChanguuNAPre
Tanzania,1997,NA,Zanzibar,Changuu,NA,Dead Standing coral,DC,9,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChanguuNAPre
Tanzania,1997,NA,Zanzibar,Changuu,NA,Coral,HC,50,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChanguuNAPre
Tanzania,1997,NA,Zanzibar,Changuu,NA,Soft coral,SC,1,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChanguuNAPre
Tanzania,1997,NA,Zanzibar,Changuu,NA,Spongy,SPG,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChanguuNAPre
Tanzania,1997,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,0,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChapwaniNAPre
Tanzania,1997,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,0,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChapwaniNAPre
Tanzania,1997,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,42,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChapwaniNAPre
Tanzania,1997,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,11,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChapwaniNAPre
Tanzania,1997,NA,Zanzibar,Chapwani,NA,Coral,HC,44,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChapwaniNAPre
Tanzania,1997,NA,Zanzibar,Chapwani,NA,Soft coral,SC,1,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChapwaniNAPre
Tanzania,1997,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChapwaniNAPre
Tanzania,1997,NA,Zanzibar,Chumbe,NA,Algae-coralline,ACOR,2,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChumbeNAPre
Tanzania,1997,NA,Zanzibar,Chumbe,NA,Algae-macro/fleshy,AMAC,8,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChumbeNAPre
Tanzania,1997,NA,Zanzibar,Chumbe,NA,Bare substrate,BS,27,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChumbeNAPre
Tanzania,1997,NA,Zanzibar,Chumbe,NA,Dead Standing coral,DC,9,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChumbeNAPre
Tanzania,1997,NA,Zanzibar,Chumbe,NA,Coral,HC,51,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChumbeNAPre
Tanzania,1997,NA,Zanzibar,Chumbe,NA,Soft coral,SC,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChumbeNAPre
Tanzania,1997,NA,Zanzibar,Chumbe,NA,Spongy,SPG,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarChumbeNAPre
Tanzania,1997,NA,Zanzibar,Kwale,NA,Algae-coralline,ACOR,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarKwaleNAPre
Tanzania,1997,NA,Zanzibar,Kwale,NA,Algae-macro/fleshy,AMAC,16,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarKwaleNAPre
Tanzania,1997,NA,Zanzibar,Kwale,NA,Bare substrate,BS,46,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarKwaleNAPre
Tanzania,1997,NA,Zanzibar,Kwale,NA,Dead Standing coral,DC,5,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarKwaleNAPre
Tanzania,1997,NA,Zanzibar,Kwale,NA,Coral,HC,29,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarKwaleNAPre
Tanzania,1997,NA,Zanzibar,Kwale,NA,Soft coral,SC,1,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarKwaleNAPre
Tanzania,1997,NA,Zanzibar,Kwale,NA,Spongy,SPG,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarKwaleNAPre
Tanzania,1997,NA,Zanzibar,Misali_Island,NA,Algae-coralline,ACOR,2,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarMisali_IslandNAPre
Tanzania,1997,NA,Zanzibar,Misali_Island,NA,Algae-macro/fleshy,AMAC,4,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarMisali_IslandNAPre
Tanzania,1997,NA,Zanzibar,Misali_Island,NA,Bare substrate,BS,10,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarMisali_IslandNAPre
Tanzania,1997,NA,Zanzibar,Misali_Island,NA,Dead Standing coral,DC,5,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarMisali_IslandNAPre
Tanzania,1997,NA,Zanzibar,Misali_Island,NA,Coral,HC,74,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarMisali_IslandNAPre
Tanzania,1997,NA,Zanzibar,Misali_Island,NA,Soft coral,SC,2,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarMisali_IslandNAPre
Tanzania,1997,NA,Zanzibar,Misali_Island,NA,Spongy,SPG,1,-5.2352,39.61045,NA,Pre,GCRMN 2015,Tanzania1997NAZanzibarMisali_IslandNAPre
Tanzania,1998,NA,Tanga,Chanjale,NA,Coral,HC,24,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania1998NATangaChanjaleNAPre
Tanzania,1998,NA,Tanga,Chanjale,NA,Recent Dead Coral,RDC,2,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania1998NATangaChanjaleNAPre
Tanzania,1998,NA,Tanga,Dambwe,NA,Coral,HC,27,-5.625723471,39.00082111,NA,Pre,GCRMN 2015,Tanzania1998NATangaDambweNAPre
Tanzania,1998,NA,Tanga,Dambwe,NA,Recent Dead Coral,RDC,1,-5.625723471,39.00082111,NA,Pre,GCRMN 2015,Tanzania1998NATangaDambweNAPre
Tanzania,1998,NA,Tanga,Kitanga,NA,Coral,HC,47,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania1998NATangaKitangaNAPre
Tanzania,1998,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,0,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania1998NATangaKitangaNAPre
Tanzania,1998,NA,Tanga,Mijimile_Ndogo,NA,Coral,HC,4,-5.657497831,39.01824474,NA,Pre,GCRMN 2015,Tanzania1998NATangaMijimile_NdogoNAPre
Tanzania,1998,NA,Tanga,Mijimile_Ndogo,NA,Recent Dead Coral,RDC,0,-5.657497831,39.01824474,NA,Pre,GCRMN 2015,Tanzania1998NATangaMijimile_NdogoNAPre
Tanzania,1998,NA,Tanga,Taa,NA,Coral,HC,8,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania1998NATangaTaaNAPre
Tanzania,1998,NA,Tanga,Taa,NA,Recent Dead Coral,RDC,0,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania1998NATangaTaaNAPre
Tanzania,1998,NA,Tanga,Upangu,NA,Coral,HC,25,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania1998NATangaUpanguNAPre
Tanzania,1998,NA,Tanga,Upangu,NA,Recent Dead Coral,RDC,1,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania1998NATangaUpanguNAPre
Tanzania,1998,NA,Zanzibar,Bawe,NA,Algae-coralline,ACOR,2,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarBaweNAPre
Tanzania,1998,NA,Zanzibar,Bawe,NA,Algae-macro/fleshy,AMAC,1,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarBaweNAPre
Tanzania,1998,NA,Zanzibar,Bawe,NA,Bare substrate,BS,23,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarBaweNAPre
Tanzania,1998,NA,Zanzibar,Bawe,NA,Dead Standing coral,DC,20,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarBaweNAPre
Tanzania,1998,NA,Zanzibar,Bawe,NA,Coral,HC,47,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarBaweNAPre
Tanzania,1998,NA,Zanzibar,Bawe,NA,Soft coral,SC,3,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarBaweNAPre
Tanzania,1998,NA,Zanzibar,Bawe,NA,Spongy,SPG,0,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarBaweNAPre
Tanzania,1998,NA,Zanzibar,Changuu,NA,Algae-coralline,ACOR,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChanguuNAPre
Tanzania,1998,NA,Zanzibar,Changuu,NA,Algae-macro/fleshy,AMAC,4,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChanguuNAPre
Tanzania,1998,NA,Zanzibar,Changuu,NA,Bare substrate,BS,34,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChanguuNAPre
Tanzania,1998,NA,Zanzibar,Changuu,NA,Dead Standing coral,DC,10,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChanguuNAPre
Tanzania,1998,NA,Zanzibar,Changuu,NA,Coral,HC,48,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChanguuNAPre
Tanzania,1998,NA,Zanzibar,Changuu,NA,Soft coral,SC,2,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChanguuNAPre
Tanzania,1998,NA,Zanzibar,Changuu,NA,Spongy,SPG,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChanguuNAPre
Tanzania,1998,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChapwaniNAPre
Tanzania,1998,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,1,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChapwaniNAPre
Tanzania,1998,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,41,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChapwaniNAPre
Tanzania,1998,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,13,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChapwaniNAPre
Tanzania,1998,NA,Zanzibar,Chapwani,NA,Coral,HC,40,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChapwaniNAPre
Tanzania,1998,NA,Zanzibar,Chapwani,NA,Soft coral,SC,2,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChapwaniNAPre
Tanzania,1998,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChapwaniNAPre
Tanzania,1998,NA,Zanzibar,Chumbe,NA,Algae-coralline,ACOR,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChumbeNAPre
Tanzania,1998,NA,Zanzibar,Chumbe,NA,Algae-macro/fleshy,AMAC,18,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChumbeNAPre
Tanzania,1998,NA,Zanzibar,Chumbe,NA,Bare substrate,BS,30,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChumbeNAPre
Tanzania,1998,NA,Zanzibar,Chumbe,NA,Dead Standing coral,DC,27,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChumbeNAPre
Tanzania,1998,NA,Zanzibar,Chumbe,NA,Coral,HC,23,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChumbeNAPre
Tanzania,1998,NA,Zanzibar,Chumbe,NA,Soft coral,SC,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChumbeNAPre
Tanzania,1998,NA,Zanzibar,Chumbe,NA,Spongy,SPG,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarChumbeNAPre
Tanzania,1998,NA,Zanzibar,Kwale,NA,Algae-coralline,ACOR,5,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarKwaleNAPre
Tanzania,1998,NA,Zanzibar,Kwale,NA,Algae-macro/fleshy,AMAC,41,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarKwaleNAPre
Tanzania,1998,NA,Zanzibar,Kwale,NA,Bare substrate,BS,21,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarKwaleNAPre
Tanzania,1998,NA,Zanzibar,Kwale,NA,Dead Standing coral,DC,11,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarKwaleNAPre
Tanzania,1998,NA,Zanzibar,Kwale,NA,Coral,HC,20,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarKwaleNAPre
Tanzania,1998,NA,Zanzibar,Kwale,NA,Soft coral,SC,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarKwaleNAPre
Tanzania,1998,NA,Zanzibar,Kwale,NA,Spongy,SPG,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania1998NAZanzibarKwaleNAPre
Tanzania,1999,NA,Mafia,Kitutia,NA,Algae-coralline,ACOR,3,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaKitutiaNAPre
Tanzania,1999,NA,Mafia,Kitutia,NA,Algae-macro/fleshy,AMAC,15,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaKitutiaNAPre
Tanzania,1999,NA,Mafia,Kitutia,NA,Bare substrate,BS,38,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaKitutiaNAPre
Tanzania,1999,NA,Mafia,Kitutia,NA,Dead Standing coral,DC,22,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaKitutiaNAPre
Tanzania,1999,NA,Mafia,Kitutia,NA,Coral,HC,15,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaKitutiaNAPre
Tanzania,1999,NA,Mafia,Kitutia,NA,Soft coral,SC,4,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaKitutiaNAPre
Tanzania,1999,NA,Mafia,Kitutia,NA,Spongy,SPG,0,-8.15694,39.6508,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaKitutiaNAPre
Tanzania,1999,NA,Mafia,Msumbiji,NA,Algae-coralline,ACOR,1,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaMsumbijiNAPre
Tanzania,1999,NA,Mafia,Msumbiji,NA,Algae-macro/fleshy,AMAC,0,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaMsumbijiNAPre
Tanzania,1999,NA,Mafia,Msumbiji,NA,Bare substrate,BS,43,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaMsumbijiNAPre
Tanzania,1999,NA,Mafia,Msumbiji,NA,Dead Standing coral,DC,10,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaMsumbijiNAPre
Tanzania,1999,NA,Mafia,Msumbiji,NA,Coral,HC,32,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaMsumbijiNAPre
Tanzania,1999,NA,Mafia,Msumbiji,NA,Soft coral,SC,6,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaMsumbijiNAPre
Tanzania,1999,NA,Mafia,Msumbiji,NA,Spongy,SPG,5,-7.97028,39.8025,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaMsumbijiNAPre
Tanzania,1999,NA,Mafia,Utumbi,NA,Algae-coralline,ACOR,4,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaUtumbiNAPre
Tanzania,1999,NA,Mafia,Utumbi,NA,Algae-macro/fleshy,AMAC,1,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaUtumbiNAPre
Tanzania,1999,NA,Mafia,Utumbi,NA,Bare substrate,BS,20.5,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaUtumbiNAPre
Tanzania,1999,NA,Mafia,Utumbi,NA,Dead Standing coral,DC,11,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaUtumbiNAPre
Tanzania,1999,NA,Mafia,Utumbi,NA,Coral,HC,29,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaUtumbiNAPre
Tanzania,1999,NA,Mafia,Utumbi,NA,Soft coral,SC,7,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaUtumbiNAPre
Tanzania,1999,NA,Mafia,Utumbi,NA,Spongy,SPG,5,-7.9575,39.79,NA,Pre,GCRMN 2015,Tanzania1999NAMafiaUtumbiNAPre
Tanzania,1999,NA,Mtwara,Kati,NA,Algae-coralline,ACOR,7,-10.18537,40.2208,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKatiNAPre
Tanzania,1999,NA,Mtwara,Kati,NA,Algae-macro/fleshy,AMAC,3,-10.18537,40.2208,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKatiNAPre
Tanzania,1999,NA,Mtwara,Kati,NA,Bare substrate,BS,13,-10.18537,40.2208,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKatiNAPre
Tanzania,1999,NA,Mtwara,Kati,NA,Dead Standing coral,DC,46,-10.18537,40.2208,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKatiNAPre
Tanzania,1999,NA,Mtwara,Kati,NA,Coral,HC,27,-10.18537,40.2208,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKatiNAPre
Tanzania,1999,NA,Mtwara,Kati,NA,Soft coral,SC,0,-10.18537,40.2208,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKatiNAPre
Tanzania,1999,NA,Mtwara,Kati,NA,Spongy,SPG,1,-10.18537,40.2208,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKatiNAPre
Tanzania,1999,NA,Mtwara,Kitelele,NA,Algae-coralline,ACOR,3,-10.17325,40.23187,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKiteleleNAPre
Tanzania,1999,NA,Mtwara,Kitelele,NA,Algae-macro/fleshy,AMAC,9,-10.17325,40.23187,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKiteleleNAPre
Tanzania,1999,NA,Mtwara,Kitelele,NA,Bare substrate,BS,41,-10.17325,40.23187,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKiteleleNAPre
Tanzania,1999,NA,Mtwara,Kitelele,NA,Dead Standing coral,DC,24,-10.17325,40.23187,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKiteleleNAPre
Tanzania,1999,NA,Mtwara,Kitelele,NA,Coral,HC,11,-10.17325,40.23187,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKiteleleNAPre
Tanzania,1999,NA,Mtwara,Kitelele,NA,Soft coral,SC,6,-10.17325,40.23187,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKiteleleNAPre
Tanzania,1999,NA,Mtwara,Kitelele,NA,Spongy,SPG,3,-10.17325,40.23187,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraKiteleleNAPre
Tanzania,1999,NA,Mtwara,Matenga,NA,Algae-coralline,ACOR,0,-10.316217,40.368917,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraMatengaNAPre
Tanzania,1999,NA,Mtwara,Matenga,NA,Algae-macro/fleshy,AMAC,1,-10.316217,40.368917,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraMatengaNAPre
Tanzania,1999,NA,Mtwara,Matenga,NA,Bare substrate,BS,13,-10.316217,40.368917,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraMatengaNAPre
Tanzania,1999,NA,Mtwara,Matenga,NA,Dead Standing coral,DC,47,-10.316217,40.368917,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraMatengaNAPre
Tanzania,1999,NA,Mtwara,Matenga,NA,Coral,HC,34,-10.316217,40.368917,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraMatengaNAPre
Tanzania,1999,NA,Mtwara,Matenga,NA,Soft coral,SC,0,-10.316217,40.368917,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraMatengaNAPre
Tanzania,1999,NA,Mtwara,Matenga,NA,Spongy,SPG,3,-10.316217,40.368917,NA,Pre,GCRMN 2015,Tanzania1999NAMtwaraMatengaNAPre
Tanzania,1999,NA,Tanga,Chanjale,NA,Coral,HC,42,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania1999NATangaChanjaleNAPre
Tanzania,1999,NA,Tanga,Chanjale,NA,Recent Dead Coral,RDC,1,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania1999NATangaChanjaleNAPre
Tanzania,1999,NA,Tanga,Dambwe,NA,Coral,HC,40,-5.625723471,39.00082111,NA,Pre,GCRMN 2015,Tanzania1999NATangaDambweNAPre
Tanzania,1999,NA,Tanga,Dambwe,NA,Recent Dead Coral,RDC,3,-5.625723471,39.00082111,NA,Pre,GCRMN 2015,Tanzania1999NATangaDambweNAPre
Tanzania,1999,NA,Tanga,Fungu_Zinga,NA,Coral,HC,38,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania1999NATangaFungu_ZingaNAPre
Tanzania,1999,NA,Tanga,Fungu_Zinga,NA,Recent Dead Coral,RDC,1,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania1999NATangaFungu_ZingaNAPre
Tanzania,1999,NA,Tanga,Kitanga,NA,Coral,HC,50,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania1999NATangaKitangaNAPre
Tanzania,1999,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,0,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania1999NATangaKitangaNAPre
Tanzania,1999,NA,Tanga,Maziwe,NA,Coral,HC,20,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania1999NATangaMaziweNAPre
Tanzania,1999,NA,Tanga,Maziwe,NA,Recent Dead Coral,RDC,2,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania1999NATangaMaziweNAPre
Tanzania,1999,NA,Tanga,Mijimile_Ndogo,NA,Coral,HC,10,-5.657497831,39.01824474,NA,Pre,GCRMN 2015,Tanzania1999NATangaMijimile_NdogoNAPre
Tanzania,1999,NA,Tanga,Mijimile_Ndogo,NA,Recent Dead Coral,RDC,0,-5.657497831,39.01824474,NA,Pre,GCRMN 2015,Tanzania1999NATangaMijimile_NdogoNAPre
Tanzania,1999,NA,Tanga,Taa,NA,Coral,HC,15,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania1999NATangaTaaNAPre
Tanzania,1999,NA,Tanga,Taa,NA,Recent Dead Coral,RDC,0,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania1999NATangaTaaNAPre
Tanzania,1999,NA,Tanga,Upangu,NA,Coral,HC,32,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania1999NATangaUpanguNAPre
Tanzania,1999,NA,Tanga,Upangu,NA,Recent Dead Coral,RDC,1,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania1999NATangaUpanguNAPre
Tanzania,1999,NA,Zanzibar,Bawe,NA,Algae-coralline,ACOR,2,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1999NAZanzibarBaweNAPre
Tanzania,1999,NA,Zanzibar,Bawe,NA,Algae-macro/fleshy,AMAC,0,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1999NAZanzibarBaweNAPre
Tanzania,1999,NA,Zanzibar,Bawe,NA,Bare substrate,BS,20,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1999NAZanzibarBaweNAPre
Tanzania,1999,NA,Zanzibar,Bawe,NA,Dead Standing coral,DC,13,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1999NAZanzibarBaweNAPre
Tanzania,1999,NA,Zanzibar,Bawe,NA,Coral,HC,57,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania1999NAZanzibarBaweNAPre
